Pickup point,Request timestamp,
City,04:00:13,
City,04:02:26,
Airport,04:03:52,
City,04:06:34,
City,04:11:42,
Airport,04:13:48,
City,04:27:49,
City,04:38:53,
City,04:41:23,
City,04:41:36,
City,04:46:22,
City,04:46:47,
City,04:48:44,
Airport,04:49:00,
City,04:49:41,
City,04:50:32,
City,04:55:34,
City,04:59:37,
Airport,05:05:36,
City,05:17:05,
City,05:21:22,
City,05:25:23,
City,05:25:50,
City,05:32:02,
City,05:32:43,
City,05:39:05,
City,05:42:18,
City,05:43:43,
City,05:45:53,
City,05:52:54,
City,05:53:49,
City,05:56:28,
City,05:56:44,
City,05:58:24,
City,06:00:16,
City,06:01:09,
City,06:03:24,
City,06:05:59,
City,06:10:09,
City,06:12:03,
City,06:12:50,
City,06:15:24,
City,06:17:08,
City,06:19:24,
City,06:22:46,
City,06:29:00,
City,06:31:08,
City,06:31:54,
City,06:35:49,
City,06:40:00,
City,06:42:26,
City,06:42:45,
City,06:49:36,
Airport,06:50:07,
City,06:51:18,
City,06:51:23,
City,06:56:08,
City,07:02:37,
City,07:04:11,
City,07:13:05,
City,07:15:56,
City,07:18:15,
City,07:18:44,
City,07:21:03,
City,07:23:46,
City,07:24:00,
City,07:30:16,
City,07:35:22,
City,07:39:56,
City,07:48:04,
City,07:54:34,
City,08:00:33,
City,08:01:13,
City,08:08:27,
City,08:11:45,
City,08:17:26,
City,08:24:18,
City,08:24:27,
City,08:24:31,
City,08:25:23,
City,08:29:45,
City,08:36:08,
City,08:36:39,
City,08:43:46,
City,08:46:09,
City,08:48:43,
City,08:51:05,
City,08:52:53,
City,08:58:03,
City,09:00:23,
City,09:05:56,
City,09:06:02,
City,09:06:46,
City,09:07:30,
City,09:27:58,
City,09:28:49,
Airport,09:28:53,
City,09:36:28,
City,09:37:21,
City,09:38:24,
City,09:42:36,
City,09:42:54,
Airport,09:43:53,
City,09:45:20,
Airport,09:46:03,
City,09:46:09,
City,09:46:31,
City,09:49:25,
City,09:52:52,
City,09:59:45,
City,10:00:10,
City,10:00:11,
City,10:01:39,
City,10:03:34,
City,10:06:29,
City,10:07:11,
City,10:07:56,
City,10:08:31,
City,10:08:43,
City,10:12:33,
City,10:13:11,
Airport,10:19:58,
Airport,10:23:43,
City,10:25:40,
City,10:43:18,
City,10:55:38,
Airport,11:00:28,
City,11:02:20,
Airport,11:04:37,
City,11:11:21,
City,11:21:02,
City,11:30:31,
City,11:32:34,
Airport,11:39:12,
City,11:50:35,
Airport,11:58:16,
Airport,12:13:01,
City,12:13:24,
Airport,12:26:36,
Airport,12:36:33,
City,12:39:26,
Airport,12:44:22,
Airport,12:49:15,
City,12:49:20,
Airport,13:03:07,
City,13:04:58,
City,13:09:42,
City,13:12:54,
Airport,13:13:02,
City,13:13:28,
City,13:16:08,
City,13:18:20,
Airport,13:18:56,
Airport,13:56:39,
Airport,14:37:02,
Airport,15:00:36,
Airport,15:03:28,
City,15:10:29,
Airport,15:11:40,
City,15:30:46,
City,15:33:56,
City,15:55:09,
City,16:21:48,
Airport,16:29:23,
Airport,16:33:22,
City,16:42:53,
City,16:44:59,
City,16:47:30,
City,16:55:09,
City,17:02:52,
City,17:06:55,
Airport,17:14:22,
Airport,17:14:31,
Airport,17:14:49,
Airport,17:15:22,
Airport,17:17:26,
Airport,17:18:14,
Airport,17:18:21,
Airport,17:20:56,
Airport,17:21:14,
Airport,17:21:48,
Airport,17:24:44,
Airport,17:24:53,
Airport,17:25:02,
Airport,17:25:30,
Airport,17:26:50,
Airport,17:27:16,
Airport,17:27:31,
Airport,17:27:45,
Airport,17:27:46,
Airport,17:28:37,
Airport,17:28:58,
Airport,17:30:35,
Airport,17:30:47,
Airport,17:30:51,
Airport,17:33:46,
City,17:34:06,
Airport,17:34:34,
Airport,17:34:36,
Airport,17:34:46,
Airport,17:35:02,
Airport,17:35:59,
Airport,17:36:08,
Airport,17:36:45,
Airport,17:37:44,
Airport,17:38:56,
Airport,17:43:04,
Airport,17:43:44,
Airport,17:44:27,
Airport,17:44:39,
Airport,17:47:02,
Airport,17:47:04,
Airport,17:48:48,
Airport,17:50:53,
Airport,17:51:28,
Airport,17:52:06,
Airport,17:53:51,
Airport,17:55:37,
Airport,17:56:02,
Airport,17:56:19,
Airport,17:58:23,
Airport,17:58:25,
Airport,18:00:30,
Airport,18:01:06,
Airport,18:02:21,
Airport,18:04:03,
Airport,18:04:57,
Airport,18:06:45,
Airport,18:10:00,
Airport,18:10:12,
Airport,18:10:29,
Airport,18:10:46,
Airport,18:11:14,
Airport,18:13:32,
Airport,18:14:47,
Airport,18:15:14,
Airport,18:15:19,
Airport,18:15:44,
Airport,18:15:49,
Airport,18:16:24,
Airport,18:16:43,
Airport,18:17:23,
Airport,18:17:40,
Airport,18:22:17,
Airport,18:22:19,
Airport,18:25:40,
Airport,18:26:09,
Airport,18:28:38,
Airport,18:29:35,
Airport,18:29:44,
Airport,18:30:19,
Airport,18:30:56,
Airport,18:31:07,
Airport,18:32:30,
Airport,18:33:44,
Airport,18:34:46,
Airport,18:34:48,
Airport,18:36:00,
Airport,18:36:15,
Airport,18:36:25,
Airport,18:36:36,
Airport,18:37:26,
Airport,18:38:01,
Airport,18:44:15,
City,18:44:16,
Airport,18:45:12,
Airport,18:45:17,
Airport,18:47:22,
Airport,18:47:23,
Airport,18:47:37,
Airport,18:48:28,
Airport,18:48:36,
Airport,18:48:45,
Airport,18:48:59,
Airport,18:49:48,
Airport,18:49:50,
Airport,18:52:21,
Airport,18:53:04,
Airport,18:53:59,
Airport,18:55:12,
Airport,18:56:45,
Airport,18:56:55,
Airport,18:57:20,
Airport,18:57:54,
Airport,18:58:17,
Airport,18:58:31,
Airport,19:00:24,
Airport,19:01:06,
Airport,19:02:20,
Airport,19:02:20,
City,19:02:30,
Airport,19:04:05,
Airport,19:04:18,
Airport,19:05:28,
Airport,19:05:47,
Airport,19:06:09,
Airport,19:06:13,
Airport,19:06:43,
Airport,19:08:13,
Airport,19:09:22,
Airport,19:10:01,
Airport,19:10:41,
Airport,19:11:50,
Airport,19:12:03,
Airport,19:13:31,
Airport,19:17:42,
Airport,19:18:29,
Airport,19:18:43,
Airport,19:20:18,
Airport,19:20:59,
Airport,19:21:15,
Airport,19:22:15,
Airport,19:22:50,
Airport,19:24:18,
Airport,19:24:24,
Airport,19:24:34,
Airport,19:24:50,
Airport,19:25:41,
Airport,19:26:40,
Airport,19:26:41,
Airport,19:27:26,
Airport,19:27:35,
Airport,19:28:12,
Airport,19:29:37,
Airport,19:30:46,
Airport,19:31:43,
Airport,19:33:02,
Airport,19:34:56,
Airport,19:36:02,
Airport,19:36:34,
Airport,19:38:32,
Airport,19:39:27,
Airport,19:41:27,
Airport,19:44:00,
Airport,19:44:45,
Airport,19:45:37,
Airport,19:46:14,
Airport,19:47:18,
Airport,19:47:30,
Airport,19:49:25,
Airport,19:49:28,
Airport,19:50:05,
Airport,19:52:10,
Airport,19:52:43,
Airport,19:53:40,
Airport,19:54:10,
Airport,19:54:29,
Airport,19:56:17,
City,19:56:21,
City,19:57:06,
Airport,19:57:52,
Airport,19:58:32,
Airport,19:59:18,
Airport,19:59:48,
Airport,19:59:48,
Airport,19:59:58,
City,20:00:48,
Airport,20:00:55,
Airport,20:02:23,
Airport,20:03:50,
Airport,20:04:55,
Airport,20:06:35,
Airport,20:06:40,
Airport,20:07:58,
Airport,20:08:34,
Airport,20:09:06,
Airport,20:09:13,
City,20:09:49,
Airport,20:10:11,
Airport,20:10:31,
Airport,20:12:41,
Airport,20:12:46,
City,20:13:12,
Airport,20:13:32,
Airport,20:13:35,
Airport,20:14:35,
Airport,20:14:50,
Airport,20:15:50,
Airport,20:16:25,
Airport,20:16:45,
Airport,20:18:17,
Airport,20:19:48,
Airport,20:20:39,
Airport,20:21:30,
Airport,20:22:44,
Airport,20:23:19,
Airport,20:24:20,
Airport,20:24:33,
Airport,20:26:03,
Airport,20:26:14,
Airport,20:26:22,
Airport,20:27:10,
Airport,20:29:01,
Airport,20:30:55,
Airport,20:31:29,
Airport,20:31:56,
Airport,20:33:07,
Airport,20:33:29,
Airport,20:33:48,
Airport,20:33:53,
Airport,20:34:28,
Airport,20:34:55,
Airport,20:35:30,
Airport,20:36:38,
Airport,20:37:22,
Airport,20:37:49,
Airport,20:38:19,
Airport,20:39:20,
Airport,20:42:36,
Airport,20:44:16,
Airport,20:45:34,
City,20:46:54,
Airport,20:48:19,
Airport,20:48:23,
Airport,20:49:42,
Airport,20:50:20,
Airport,20:50:35,
Airport,20:50:45,
Airport,20:52:06,
Airport,20:52:29,
City,20:53:20,
Airport,20:54:01,
Airport,20:54:14,
Airport,20:55:44,
Airport,20:56:01,
Airport,20:56:53,
Airport,20:58:21,
Airport,21:01:14,
Airport,21:02:42,
Airport,21:03:46,
Airport,21:04:06,
Airport,21:05:08,
Airport,21:05:37,
Airport,21:06:15,
Airport,21:06:40,
Airport,21:08:03,
Airport,21:09:10,
Airport,21:09:26,
Airport,21:10:04,
Airport,21:11:16,
City,21:11:18,
Airport,21:12:36,
Airport,21:13:02,
Airport,21:13:41,
Airport,21:14:49,
Airport,21:15:21,
Airport,21:17:05,
Airport,21:18:16,
Airport,21:18:25,
Airport,21:18:49,
Airport,21:22:57,
Airport,21:23:38,
Airport,21:23:40,
Airport,21:24:01,
Airport,21:25:25,
Airport,21:26:42,
Airport,21:27:13,
Airport,21:28:13,
Airport,21:28:54,
Airport,21:30:20,
Airport,21:30:22,
Airport,21:34:50,
Airport,21:34:54,
Airport,21:34:56,
Airport,21:35:55,
Airport,21:36:33,
Airport,21:37:00,
Airport,21:37:02,
Airport,21:38:13,
Airport,21:39:15,
Airport,21:40:58,
Airport,21:48:17,
Airport,21:49:15,
Airport,21:49:20,
Airport,21:50:36,
Airport,21:52:13,
Airport,21:53:35,
Airport,21:54:00,
Airport,21:54:37,
Airport,21:56:00,
Airport,21:56:02,
Airport,21:58:07,
Airport,21:58:18,
Airport,21:58:40,
Airport,22:00:48,
Airport,22:01:48,
Airport,22:03:36,
Airport,22:04:21,
Airport,22:05:34,
Airport,22:05:56,
Airport,22:06:23,
Airport,22:06:30,
Airport,22:08:03,
Airport,22:09:42,
Airport,22:13:46,
Airport,22:13:58,
Airport,22:14:46,
Airport,22:15:42,
Airport,22:19:56,
Airport,22:20:30,
Airport,22:22:35,
City,22:22:39,
City,22:23:02,
City,22:28:16,
City,22:35:51,
Airport,22:46:35,
Airport,22:54:09,
City,22:54:12,
Airport,23:06:44,
City,23:10:05,
Airport,23:19:41,
Airport,23:22:24,
Airport,23:22:28,
City,23:24:27,
City,23:38:08,
Airport,23:39:47,
Airport,23:41:09,
Airport,23:42:27,
City,23:43:02,
Airport,23:52:06,
Airport,00:09:09,
Airport,00:19:05,
City,00:19:53,
Airport,00:20:15,
City,00:20:52,
Airport,00:26:36,
City,00:26:39,
Airport,00:30:35,
City,00:52:01,
Airport,00:53:01,
City,01:02:15,
City,01:04:28,
Airport,01:14:00,
Airport,01:20:44,
City,01:27:47,
Airport,01:31:34,
City,01:37:01,
Airport,01:43:11,
Airport,01:49:06,
Airport,01:50:12,
Airport,01:51:08,
City,01:51:17,
City,01:53:20,
Airport,01:59:17,
Airport,02:09:15,
City,02:20:24,
Airport,02:22:32,
Airport,02:38:44,
City,02:41:29,
Airport,02:42:51,
City,02:59:36,
City,02:59:38,
City,03:03:18,
City,03:06:28,
Airport,03:07:48,
Airport,03:08:38,
City,03:13:10,
City,03:18:52,
City,03:19:59,
City,03:21:40,
Airport,03:25:14,
City,03:25:23,
Airport,03:28:06,
Airport,03:45:59,
Airport,03:47:26,
Airport,04:00:41,
Airport,04:03:50,
Airport,04:10:18,
Airport,04:20:15,
Airport,04:20:46,
City,04:21:04,
Airport,04:29:02,
Airport,04:31:33,
City,04:37:39,
City,04:42:16,
City,04:50:21,
Airport,04:51:09,
City,04:51:13,
Airport,04:54:24,
City,04:56:23,
City,05:01:35,
City,05:05:11,
City,05:07:43,
City,05:08:36,
City,05:09:02,
City,05:17:35,
City,05:19:19,
City,05:19:40,
City,05:20:53,
City,05:22:55,
City,05:25:38,
City,05:28:04,
City,05:28:50,
City,05:33:09,
City,05:33:11,
City,05:40:28,
Airport,05:43:37,
City,05:45:23,
City,05:48:23,
City,05:52:11,
City,05:54:44,
City,05:55:11,
City,05:56:56,
City,05:58:33,
City,06:02:17,
City,06:09:11,
Airport,06:09:52,
City,06:10:06,
City,06:10:37,
City,06:10:58,
City,06:16:34,
City,06:18:51,
City,06:21:03,
City,06:21:15,
City,06:29:49,
City,06:31:11,
City,06:34:55,
City,06:41:27,
City,06:57:40,
City,07:01:00,
City,07:02:35,
City,07:03:18,
City,07:07:53,
City,07:08:09,
City,07:19:18,
City,07:26:20,
Airport,07:27:30,
City,07:27:37,
City,07:39:22,
City,07:39:41,
City,07:41:08,
City,07:41:36,
City,07:42:22,
City,07:46:01,
City,07:50:44,
City,07:55:54,
City,07:58:18,
City,07:58:52,
City,07:59:34,
City,08:06:06,
Airport,08:16:05,
City,08:23:09,
City,08:24:44,
City,08:25:08,
City,08:27:07,
City,08:27:56,
City,08:39:22,
City,08:40:46,
City,08:40:52,
City,08:42:40,
City,08:46:26,
City,08:46:52,
City,08:49:20,
City,08:49:20,
City,08:59:46,
City,09:01:29,
City,09:06:22,
City,09:07:25,
City,09:07:28,
City,09:07:45,
City,09:11:55,
City,09:14:50,
City,09:15:16,
City,09:32:02,
City,09:34:14,
City,09:36:17,
City,09:38:50,
City,10:00:54,
City,10:07:19,
City,10:10:48,
City,10:12:03,
Airport,10:12:18,
City,10:18:54,
City,10:20:55,
City,10:23:54,
City,10:28:33,
City,10:29:08,
City,10:44:46,
City,10:49:35,
City,10:53:00,
City,10:55:41,
City,10:57:44,
City,10:58:18,
City,11:08:29,
City,11:14:55,
City,11:15:11,
City,11:38:24,
City,11:41:48,
City,11:44:53,
City,11:52:19,
City,11:52:45,
City,11:54:33,
City,11:56:37,
City,12:00:50,
Airport,12:05:38,
City,12:12:45,
City,12:14:51,
City,12:21:13,
City,12:28:32,
Airport,12:29:07,
City,12:34:15,
City,12:40:38,
City,12:42:42,
City,12:45:32,
City,12:50:24,
City,12:51:21,
Airport,12:52:31,
City,12:57:23,
City,13:04:46,
City,13:09:54,
Airport,13:10:11,
City,13:10:25,
City,13:14:10,
City,13:17:58,
City,13:25:52,
City,13:29:51,
City,13:30:10,
City,13:34:37,
City,13:35:15,
City,13:35:57,
City,13:41:06,
Airport,13:44:09,
City,13:44:15,
City,13:57:54,
City,13:58:07,
City,14:00:19,
City,14:04:06,
City,14:05:38,
City,14:06:37,
City,14:10:05,
City,14:10:43,
City,14:18:01,
City,14:21:03,
City,14:23:03,
City,14:26:34,
City,14:35:30,
City,14:36:17,
Airport,14:38:06,
City,14:38:55,
City,14:40:10,
City,14:41:44,
City,15:01:11,
City,15:02:50,
City,15:05:13,
City,15:08:25,
Airport,15:12:08,
City,15:24:26,
City,15:27:59,
City,15:28:37,
City,15:29:25,
City,15:32:54,
City,15:34:16,
City,15:37:15,
City,15:38:20,
City,15:42:12,
City,15:46:11,
City,15:46:19,
Airport,15:50:27,
City,15:52:06,
City,15:54:55,
City,16:07:31,
City,16:18:59,
Airport,16:19:03,
City,16:20:39,
City,16:24:44,
City,16:25:38,
City,16:25:51,
City,16:32:42,
City,16:37:26,
City,16:37:36,
City,16:38:45,
City,16:41:53,
City,16:42:53,
City,16:43:12,
City,16:43:36,
City,16:44:22,
City,16:46:33,
City,16:47:39,
City,16:51:23,
City,16:53:23,
City,17:00:26,
Airport,17:05:16,
City,17:06:38,
Airport,17:08:43,
Airport,17:08:54,
Airport,17:11:14,
City,17:13:58,
Airport,17:14:08,
Airport,17:14:28,
Airport,17:15:57,
Airport,17:16:13,
Airport,17:16:52,
Airport,17:22:03,
Airport,17:22:39,
Airport,17:22:51,
Airport,17:26:10,
Airport,17:27:28,
Airport,17:28:26,
Airport,17:28:39,
Airport,17:32:56,
Airport,17:34:28,
Airport,17:35:20,
Airport,17:35:39,
City,17:35:52,
Airport,17:36:15,
Airport,17:37:12,
Airport,17:37:12,
Airport,17:37:44,
Airport,17:39:44,
City,17:42:07,
Airport,17:44:18,
Airport,17:44:31,
Airport,17:46:24,
Airport,17:48:34,
Airport,17:48:55,
Airport,17:51:02,
Airport,17:51:18,
Airport,17:52:26,
Airport,17:54:59,
Airport,17:56:33,
Airport,17:57:07,
Airport,18:01:11,
Airport,18:02:07,
Airport,18:02:24,
Airport,18:03:01,
Airport,18:04:28,
Airport,18:04:51,
Airport,18:05:56,
Airport,18:06:23,
Airport,18:06:35,
Airport,18:06:52,
Airport,18:10:18,
Airport,18:10:20,
Airport,18:10:29,
Airport,18:12:14,
Airport,18:13:22,
Airport,18:13:56,
Airport,18:14:38,
Airport,18:14:52,
Airport,18:15:02,
Airport,18:15:40,
Airport,18:15:46,
Airport,18:16:11,
Airport,18:17:11,
Airport,18:18:28,
Airport,18:19:03,
Airport,18:19:55,
City,18:20:36,
Airport,18:22:01,
Airport,18:22:36,
Airport,18:23:02,
Airport,18:24:14,
Airport,18:24:55,
Airport,18:25:07,
Airport,18:25:29,
Airport,18:27:49,
City,18:28:55,
Airport,18:29:36,
Airport,18:30:33,
Airport,18:30:45,
Airport,18:30:48,
City,18:31:59,
Airport,18:32:47,
Airport,18:33:07,
City,18:33:11,
Airport,18:34:36,
Airport,18:37:54,
Airport,18:38:18,
Airport,18:43:08,
Airport,18:44:01,
Airport,18:44:06,
Airport,18:44:37,
Airport,18:45:29,
Airport,18:45:52,
Airport,18:48:52,
Airport,18:49:03,
Airport,18:49:05,
Airport,18:49:34,
Airport,18:49:52,
Airport,18:50:36,
Airport,18:52:36,
Airport,18:53:38,
City,18:55:00,
Airport,18:56:18,
Airport,18:56:46,
Airport,18:59:24,
Airport,18:59:48,
Airport,18:59:56,
Airport,19:02:00,
Airport,19:02:10,
Airport,19:04:23,
Airport,19:05:34,
Airport,19:06:52,
Airport,19:07:35,
Airport,19:08:15,
Airport,19:08:58,
Airport,19:09:02,
Airport,19:09:08,
Airport,19:11:17,
Airport,19:11:44,
Airport,19:18:21,
City,19:18:28,
Airport,19:19:01,
Airport,19:19:20,
Airport,19:19:36,
Airport,19:19:46,
Airport,19:19:53,
Airport,19:20:56,
Airport,19:21:44,
Airport,19:24:14,
Airport,19:30:04,
City,19:31:37,
Airport,19:34:29,
Airport,19:34:36,
Airport,19:35:41,
Airport,19:37:27,
Airport,19:39:04,
Airport,19:40:25,
City,19:40:35,
Airport,19:40:51,
Airport,19:41:26,
Airport,19:44:14,
Airport,19:48:10,
Airport,19:49:13,
Airport,19:49:18,
Airport,19:50:16,
Airport,19:51:23,
Airport,19:52:29,
Airport,19:52:38,
Airport,19:53:41,
Airport,19:54:31,
Airport,19:54:55,
Airport,19:55:57,
Airport,19:59:01,
Airport,20:00:30,
Airport,20:01:35,
Airport,20:05:31,
Airport,20:06:12,
Airport,20:06:15,
Airport,20:06:20,
Airport,20:06:22,
Airport,20:06:28,
Airport,20:08:29,
Airport,20:10:42,
Airport,20:10:43,
Airport,20:12:47,
Airport,20:12:57,
City,20:13:19,
Airport,20:14:15,
Airport,20:15:04,
Airport,20:15:30,
Airport,20:15:59,
Airport,20:16:22,
Airport,20:19:05,
Airport,20:19:08,
Airport,20:19:28,
Airport,20:20:38,
Airport,20:23:05,
Airport,20:23:50,
Airport,20:23:59,
Airport,20:24:55,
Airport,20:27:44,
Airport,20:28:23,
Airport,20:28:26,
Airport,20:31:24,
Airport,20:33:37,
Airport,20:33:46,
Airport,20:34:07,
Airport,20:34:19,
Airport,20:34:24,
Airport,20:35:28,
Airport,20:36:37,
Airport,20:39:00,
Airport,20:39:41,
Airport,20:40:47,
Airport,20:41:34,
Airport,20:43:52,
Airport,20:43:53,
Airport,20:45:30,
Airport,20:45:59,
Airport,20:46:02,
City,20:46:49,
Airport,20:48:02,
Airport,20:48:29,
Airport,20:49:50,
Airport,20:51:33,
Airport,20:51:49,
Airport,20:51:50,
Airport,20:52:28,
Airport,20:52:29,
Airport,20:52:44,
Airport,20:54:03,
Airport,20:54:45,
Airport,20:54:50,
Airport,20:55:29,
City,20:55:46,
Airport,20:57:01,
Airport,20:59:40,
Airport,21:01:08,
Airport,21:02:25,
Airport,21:04:01,
Airport,21:05:56,
Airport,21:06:08,
Airport,21:08:26,
Airport,21:08:54,
Airport,21:09:35,
Airport,21:11:40,
Airport,21:12:32,
Airport,21:12:45,
Airport,21:15:21,
Airport,21:16:03,
Airport,21:16:17,
Airport,21:16:31,
Airport,21:20:21,
Airport,21:20:28,
Airport,21:22:23,
Airport,21:23:15,
City,21:23:24,
Airport,21:24:05,
Airport,21:26:47,
Airport,21:28:16,
Airport,21:29:57,
Airport,21:30:10,
Airport,21:30:53,
City,21:32:55,
Airport,21:37:14,
Airport,21:39:04,
Airport,21:39:52,
Airport,21:39:57,
Airport,21:40:10,
Airport,21:40:33,
Airport,21:41:02,
City,21:43:07,
Airport,21:43:55,
Airport,21:44:05,
Airport,21:44:55,
Airport,21:47:07,
Airport,21:51:04,
Airport,21:51:10,
Airport,21:52:01,
Airport,21:52:53,
Airport,21:53:37,
Airport,21:54:21,
Airport,21:56:00,
Airport,21:59:40,
Airport,22:01:46,
Airport,22:02:01,
Airport,22:03:02,
Airport,22:03:39,
Airport,22:04:25,
Airport,22:04:45,
Airport,22:04:58,
Airport,22:06:19,
Airport,22:08:54,
Airport,22:11:08,
Airport,22:12:38,
Airport,22:17:35,
City,22:18:37,
Airport,22:18:53,
Airport,22:20:46,
Airport,22:21:14,
Airport,22:21:19,
City,22:22:23,
Airport,22:23:42,
Airport,22:25:04,
City,22:26:06,
Airport,22:26:26,
Airport,22:28:52,
Airport,22:32:09,
Airport,22:33:50,
City,22:34:01,
Airport,22:36:13,
Airport,22:37:37,
Airport,22:43:46,
City,22:49:33,
City,22:49:45,
Airport,22:51:18,
Airport,22:56:00,
Airport,22:58:15,
City,23:03:23,
City,23:08:14,
City,23:11:41,
City,23:14:36,
Airport,23:14:39,
City,23:16:48,
Airport,23:18:21,
Airport,23:21:53,
City,23:26:50,
Airport,23:27:55,
Airport,23:35:50,
Airport,23:39:15,
Airport,23:42:51,
City,23:43:54,
City,23:46:03,
City,23:46:20,
City,23:49:03,
Airport,23:50:05,
City,23:52:06,
City,23:54:39,
Airport,23:55:03,
